Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2025-08-07,3227.68,1,29.54,0.92,3214.81,3227.68,3200.28,327047544,11201368337831,2652059094215135.0
2025-08-08,3210.01,2,-17.67,-0.55,3220.58,3227.28,3198.31,341443229,11401116948366,2640295716796715.0
2025-08-11,3206.77,2,-3.24,-0.1,3220.72,3223.23,3199.9,304968427,10338941285390,2637340169715307.0
2025-08-12,3189.91,2,-16.86,-0.53,3209.75,3242.17,3189.58,373217178,10165450116361,2623723769032037.0
2025-08-13,3224.37,1,34.46,1.08,3225.4,3226.37,3192.17,320069786,10352059537799,2652083637181810.0
2025-08-14,3225.66,1,1.29,0.04,3226.52,3239.55,3210.83,441467896,10002172706811,2652623803641114.0
2025-08-18,3177.28,2,-48.38,-1.5,3202.63,3206.77,3177.28,326132755,8941932487220,2612867377572908.0
2025-08-19,3151.56,2,-25.72,-0.81,3185.04,3185.48,3142.48,285290653,8624169781604,2592063275359109.0
2025-08-20,3130.09,2,-21.47,-0.68,3121.52,3132.83,3079.27,335285191,11773562869622,2574971562273452.0
2025-08-21,3141.74,1,11.65,0.37,3140.71,3166.54,3134.86,276915481,10893275255572,2584834308775292.0
2025-08-22,3168.73,1,26.99,0.86,3165.41,3181.95,3159.45,236797098,8337524064582,2606520880531289.0
2025-08-25,3209.86,1,41.13,1.3,3195.14,3209.86,3180.12,220165003,8091673150742,2639930147123357.0
2025-08-26,3179.36,2,-30.5,-0.95,3199.92,3199.92,3175.31,325353201,12954910480221,2614613563218803.0
2025-08-27,3187.16,1,7.8,0.25,3185.87,3189.31,3165.77,281721035,8851872014319,2621003592123119.0
2025-08-28,3196.32,1,9.16,0.29,3175.33,3211.34,3164.08,312188158,9875760133000,2627849618885572.0
2025-08-29,3186.01,2,-10.31,-0.32,3208.8,3212.69,3184.48,245132452,8969307869056,2619011116578555.0
2025-09-01,3142.93,2,-43.08,-1.35,3164.58,3177.4,3135.02,260138455,8003230744765,2583440143168908.0
2025-09-02,3172.35,1,29.42,0.94,3155.73,3174.16,3151.93,310678131,8676467905841,2608214267274218.0
2025-09-03,3184.42,1,12.07,0.38,3177.75,3187.48,3167.23,335816449,8811868562778,2618478732744148.0
2025-09-04,3200.83,1,16.41,0.52,3188.84,3205.61,3185.49,286255881,7977947156742,2631602507638663.0
2025-09-05,3205.12,1,4.29,0.13,3208.83,3214.64,3196.19,323844686,10942042116464,2636841421046516.0
2025-09-08,3219.59,1,14.47,0.45,3209.81,3221.14,3206.34,372299882,8217818415298,2648880278485327.0
2025-09-09,3260.05,1,40.46,1.26,3231.31,3260.05,3221.98,439945501,10628640888119,2682471396020302.0
2025-09-10,3314.53,1,54.48,1.67,3272.2,3317.77,3272.07,564706848,13703544856383,2726778752216321.0
2025-09-11,3344.2,1,29.67,0.9,3336.6,3344.7,3311.86,435588829,14947009019240,2750487884332290.0
2025-09-12,3395.54,1,51.34,1.54,3374.65,3395.54,3362.86,448857492,13932277217565,2792432470702270.0
2025-09-15,3407.31,1,11.77,0.35,3407.78,3420.23,3391.33,378854245,12792738454649,2802795681701775.0
2025-09-16,3449.62,1,42.31,1.24,3421.13,3452.5,3418.1,406214278,14058944540679,2838180010916733.0
2025-09-17,3413.4,2,-36.22,-1.05,3433.83,3433.83,3406.75,326609906,11611597358894,2808274005979516.0
2025-09-18,3461.3,1,47.9,1.4,3432.77,3461.3,3422.77,391177053,12409116590064,2848188126349412.0
2025-09-19,3445.24,2,-16.06,-0.46,3461.23,3467.89,3434.61,348844702,15111282864331,2834490035669669.0
2025-09-22,3468.65,1,23.41,0.68,3463.84,3482.25,3458.87,287867235,11996187013111,2855488314793656.0
2025-09-23,3486.19,1,17.54,0.51,3489.46,3494.49,3467.83,358335419,12152383322121,2869842571401625.0
2025-09-24,3472.14,2,-14.05,-0.4,3492.03,3497.95,3442.41,287145415,11806998240931,2858429845707367.0
2025-09-25,3471.11,2,-1.03,-0.03,3458.98,3479.42,3454.08,293074983,12640781197188,2857634253445223.0
2025-09-26,3386.05,2,-85.06,-2.45,3440.39,3441.91,3365.73,399149806,12606212195076,2787520691990662.0
2025-09-29,3431.21,1,45.16,1.33,3414.43,3439.12,3413.33,416480046,10008858561135,2824950733618843.0
2025-09-30,3424.6,2,-6.61,-0.19,3436.0,3443.38,3421.89,526401520,11157443411281,2817769969229231.0
2025-10-01,3455.83,1,31.23,0.91,3444.06,3459.74,3440.42,493641155,12344643388616,2845543746980053.0
2025-10-02,3549.21,1,93.38,2.7,3525.48,3565.96,3512.16,402107231,19456116765360,2922226398313787.0
2025-10-10,3610.6,1,61.39,1.73,3598.11,3617.86,3569.44,407410846,19600845152565,2974646441764439.0
2025-10-13,3584.55,2,-26.05,-0.72,3550.08,3584.55,3522.54,408033131,14270855613049,2952828804530513.0
2025-10-14,3561.81,2,-22.74,-0.63,3604.12,3646.77,3535.52,734084905,18926398057017,2933878249069508.0
2025-10-15,3657.28,1,95.47,2.68,3580.64,3659.91,3577.06,543606716,13879932193738,3011908107364069.0
2025-10-16,3748.37,1,91.09,2.49,3675.82,3748.37,3675.82,495790790,17664818382797,3086315775634677.0
2025-10-17,3748.89,1,0.52,0.01,3732.76,3794.87,3722.07,420769792,17268693077595,3086895728948205.0
2025-10-20,3814.69,1,65.8,1.76,3775.4,3814.69,3728.38,410146751,14190573342156,3141020446206737.0
2025-10-21,3823.84,1,9.15,0.24,3851.01,3893.06,3816.19,526854280,19373490542844,3150160277294047.0
2025-10-22,3883.68,1,59.84,1.56,3827.23,3883.68,3794.52,597215988,15451168656133,3197177009086480.0
2025-10-23,3845.56,2,-38.12,-0.98,3835.79,3902.21,3822.33,423588471,16255705645739,3164799754839550.0
2025-10-24,3941.59,1,96.03,2.5,3893.23,3951.07,3886.64,426896560,17800793870343,3242987677820676.0
2025-10-27,4042.83,1,101.24,2.57,3999.79,4042.83,3999.79,516998547,20122806110920,3325893588152838.0
2025-10-28,4010.41,2,-32.42,-0.8,4010.47,4018.22,3972.56,408224732,19719872621077,3298578950794474.0
2025-10-29,4081.15,1,70.74,1.76,4061.54,4084.09,4014.84,466898421,22033182304082,3357610183598751.0
2025-10-30,4086.89,1,5.74,0.14,4105.95,4146.72,4070.79,566538268,24198286552685,3364689797640767.0
2025-10-31,4107.5,1,20.61,0.5,4083.25,4122.09,4059.74,408275232,22950424588062,3383447874399935.0
2025-11-03,4221.87,1,114.37,2.78,4123.36,4221.92,4123.36,472676323,22728714597138,3477046106115597.0
2025-11-04,4121.74,2,-100.13,-2.37,4219.24,4226.75,4117.91,423542560,20785686586392,3392104995408260.0
2025-11-05,4004.42,2,-117.32,-2.85,4055.47,4055.47,3867.81,594162840,29186234065822,3294411883299844.0
2025-11-06,4026.45,1,22.03,0.55,4092.46,4111.96,3985.29,423420832,21483948611420,3311622923440594.0
2025-11-07,3953.76,2,-72.69,-1.81,3963.72,4037.61,3887.32,377049668,18794295713216,3252007791121429.0
2025-11-10,4073.24,1,119.48,3.02,3991.87,4092.91,3984.24,339514007,16685675541574,3349850858814010.0
2025-11-11,4106.39,1,33.15,0.81,4124.3,4187.46,4066.58,377553974,20118818678387,3378037314926242.0
2025-11-12,4150.39,1,44.0,1.07,4097.44,4154.62,4088.86,334584453,15670659198860,3413518794879764.0
2025-11-13,4170.63,1,20.24,0.49,4127.57,4188.54,4123.84,424188608,17517048400982,3430213936916230.0
2025-11-14,4011.57,2,-159.06,-3.81,4061.91,4092.76,4011.4,399992380,17968602377429,3298648291977145.0
2025-11-17,4089.25,1,77.68,1.94,4078.57,4089.88,4045.4,344096599,14352976610800,3363116830407584.0
2025-11-18,3953.62,2,-135.63,-3.32,4044.47,4072.41,3953.26,319659628,14077477816697,3251067247971822.0
2025-11-19,3929.51,2,-24.11,-0.61,3966.64,3966.64,3854.95,338241537,14586911018135,3230586001015168.0
2025-11-20,4004.85,1,75.34,1.92,4030.97,4059.37,4001.31,360281733,15143579448126,3293299591248162.0
2025-11-21,3853.26,2,-151.59,-3.79,3908.7,3911.55,3838.46,319324121,14166906140808,3168593846191949.0
2025-11-24,3846.06,2,-7.2,-0.19,3915.16,3917.16,3838.2,373120108,21411253137675,3169272356467234.0
2025-11-25,3857.78,1,11.72,0.3,3942.36,3946.61,3833.35,279293988,13275808347538,3180590413000717.0
2025-11-26,3960.87,1,103.09,2.67,3891.88,3960.87,3866.66,295326951,15777742925834,3265922270499562.0
2025-11-27,3986.91,1,26.04,0.66,3989.45,4023.42,3968.43,257854943,13008961064052,3286294870613815.0
2025-11-28,3926.59,2,-60.32,-1.51,3995.3,3995.3,3921.89,241922807,11927326021478,3235761043400269.0
2025-12-01,3920.37,2,-6.22,-0.16,3967.92,3977.31,3892.08,296914679,11805572699555,3232050936063668.0
2025-12-02,3994.93,1,74.56,1.9,3939.09,3994.93,3935.14,319034908,12439175118986,3293510638975859.0
2025-12-03,4036.3,1,41.37,1.04,4010.26,4052.83,3987.76,290896486,13375747628074,3326804886983061.0
2025-12-04,4028.51,2,-7.79,-0.19,4018.91,4028.53,3982.54,352043273,13716192682125,3321694379554629.0
2025-12-05,4100.05,1,71.54,1.78,4023.5,4100.05,4003.29,478512573,16308814953657,3380661222188895.0
2025-12-08,4154.85,1,54.8,1.34,4109.25,4154.85,4081.26,395582936,15207838759256,3424712364436096.0
2025-12-09,4143.55,2,-11.3,-0.27,4129.77,4152.18,4121.21,400643400,13328759163343,3415203834522782.0
2025-12-10,4135.0,2,-8.55,-0.21,4159.05,4172.64,4123.6,317901549,12625782614479,3408198244933671.0
2025-12-11,4110.62,2,-24.38,-0.59,4163.32,4170.77,4103.2,539843372,20308402514420,3389085400995160.0
2025-12-12,4167.16,1,56.54,1.38,4123.83,4168.17,4120.73,426616335,16545774986825,3435670897662502.0
2025-12-15,4090.59,2,-76.57,-1.84,4053.74,4123.19,4052.65,346844575,15438300438426,3373508123630625.0
2025-12-16,3999.13,2,-91.46,-2.24,4093.32,4099.01,3996.23,373989521,16525587865207,3298788270153600.0
2025-12-17,4056.41,1,57.28,1.43,4019.43,4060.24,3994.65,360955505,12968279650414,3348121946855785.0
2025-12-18,3994.51,2,-61.9,-1.53,3989.6,4030.65,3975.5,581445413,13077588489472,3297132526737519.0
2025-12-19,4020.55,1,26.04,0.65,4055.78,4055.78,3997.05,442664473,16470368044849,3318795642740196.0
2025-12-22,4105.93,1,85.38,2.12,4096.26,4105.93,4083.13,315627058,13013701888375,3389012795126445.0
2025-12-23,4117.32,1,11.39,0.28,4127.4,4140.84,4110.25,385848331,13460733860454,3398648765464528.0
2025-12-24,4108.62,2,-8.7,-0.21,4136.24,4137.2,4106.62,363613812,12114977293960,3391545827207752.0
2025-12-26,4129.68,1,21.06,0.51,4130.37,4143.14,4116.53,510161651,16273592100742,3409552385683355.0
2025-12-29,4220.56,1,90.88,2.2,4146.48,4220.56,4146.48,502393980,14535157883542,3483297659265304.0
2025-12-30,4214.17,2,-6.39,-0.15,4193.75,4226.36,4186.95,408198125,13213491562311,3477839534742714.0
2026-01-02,4309.63,1,95.46,2.27,4224.53,4313.55,4216.68,406339246,17521809108064,3558736495078057.0
2026-01-05,4457.52,1,147.89,3.43,4385.92,4457.52,4381.93,513869696,22783803354664,3683501014645836.0
2026-01-06,4525.48,1,67.96,1.52,4446.08,4525.48,4395.0,498391270,25518237182834,3738188652369777.5
2026-01-07,4551.06,1,25.58,0.57,4566.34,4611.72,4488.2,553653981,29139900200735,3759722548753831.0
2026-01-08,4552.37,1,1.31,0.03,4531.46,4622.32,4527.5,440086040,27476981855641,3759062721637169.0
2026-01-09,4586.32,1,33.95,0.75,4530.03,4590.03,4500.48,399219985,23478838394919,3790229810382983.0
2026-01-12,4624.79,1,38.47,0.84,4639.89,4652.54,4567.55,394752880,23073767861614,3822227585757325.0
2026-01-13,4692.64,1,67.85,1.47,4662.44,4693.07,4641.58,429151090,25240608214513,3877443681591208.0
2026-01-14,4723.1,1,30.46,0.65,4685.11,4723.1,4669.32,550416487,24217478031620,3903166781496608.0
2026-01-15,4797.55,1,74.45,1.58,4710.28,4797.55,4705.44,545175207,23826144317448,3966237189276504.0
2026-01-16,4840.74,1,43.19,0.9,4820.66,4855.61,4797.75,720905827,26948188036284,4004879773934139.0
2026-01-19,4904.66,1,63.92,1.32,4829.4,4917.37,4827.95,570841030,25214738198401,4056832202296880.0
2026-01-20,4885.75,2,-18.91,-0.39,4900.28,4935.48,4823.88,667709207,27148846770961,4038612917321369.5
2026-01-21,4909.93,1,24.18,0.49,4808.94,4910.54,4807.13,600101467,30093031855585,4061917379318616.0
2026-01-22,4952.53,1,42.6,0.87,4987.06,5019.54,4934.17,568624077,32919611108208,4095874148435200.0
2026-01-23,4990.07,1,37.54,0.76,4984.08,5021.13,4926.22,612601752,30017138130375,4125555096685080.0
2026-01-26,4949.59,2,-40.48,-0.81,4997.54,5023.76,4940.78,446903055,22842956876465,4093032390767832.0
2026-01-27,5084.85,1,135.26,2.73,4932.89,5084.85,4890.72,476155582,28496381114727,4203734778009835.0
2026-01-28,5170.81,1,85.96,1.69,5145.39,5183.44,5124.8,593108778,30856467311072,4276044578125425.0
2026-01-29,5221.25,1,50.44,0.98,5243.42,5252.61,5073.12,699659390,35870200939592,4315677778298127.0
2026-01-30,5224.36,1,3.11,0.06,5210.35,5321.68,5199.78,862540604,35493399111211,4318647135951041.5
2026-02-02,4949.67,2,-274.69,-5.26,5122.62,5196.71,4933.58,572544402,32090618217805,4091111654386489.0
2026-02-03,5288.08,1,338.41,6.84,5114.81,5288.08,5101.31,672610151,30015961619294,4372100336340857.5
2026-02-04,5371.1,1,83.02,1.57,5260.71,5376.92,5243.11,789920328,30433498214654,4438841137256351.0
2026-02-05,5163.57,2,-207.53,-3.86,5251.03,5304.4,5142.2,911910087,32385641184187,4264766371309451.0
2026-02-06,5089.14,2,-74.43,-1.44,5013.15,5120.77,4899.3,745763942,29912342148788,4203477721125180.0
2026-02-09,5298.04,1,208.9,4.1,5299.1,5322.35,5265.08,617657784,26454138847440,4374057800206435.0
2026-02-10,5301.69,1,3.65,0.07,5350.21,5363.62,5286.67,712267871,23275929869547,4376615585478883.0
2026-02-11,5354.49,1,52.8,1.0,5293.75,5374.23,5257.53,753767377,25625896916781,4421255293234541.0
2026-02-12,5522.27,1,167.78,3.13,5425.39,5522.27,5399.52,750614562,32322625268341,4560825989035452.0
2026-02-13,5507.01,2,-15.26,-0.28,5513.71,5583.74,5480.92,1290658558,30820998931626,4553532159039352.0
2026-02-19,5677.25,1,170.24,3.09,5642.09,5681.65,5614.97,1185838197,28945961371804,4696588119553641.0
2026-02-20,5808.53,1,131.28,2.31,5696.89,5809.91,5684.58,1749302679,33119679281825,4803601345750885.0
2026-02-23,5846.09,1,37.56,0.65,5903.11,5931.86,5792.57,1477788942,32044129428372,4820058734017212.0
2026-02-24,5969.64,1,123.55,2.11,5853.48,5969.64,5775.61,1602004836,31372730942186,4922736641351075.0
2026-02-25,6083.86,1,114.22,1.91,6022.7,6144.71,5984.28,1415254864,35284562768622,5016888866747315.0
2026-02-26,6307.27,1,223.41,3.67,6121.03,6313.27,6107.41,1409623229,38930015318333,5199961588788373.0
2026-02-27,6244.13,2,-63.14,-1.0,6197.49,6347.41,6153.87,1166057975,54939339254580,5146373107791624.0
2026-03-03,5791.91,2,-452.22,-7.24,6165.15,6180.45,5791.65,1227193147,52800572976931,4769433446422237.0
2026-03-04,5093.54,2,-698.37,-12.06,5592.59,5672.12,5059.45,1637605952,62882735183204,4194946818672921.0
2026-03-05,5583.9,1,490.36,9.63,5250.92,5715.3,5248.13,1660710447,45308989750851,4604357689057424.0
2026-03-06,5584.87,1,0.97,0.02,5491.02,5609.98,5381.27,1223019737,31402462335366,4605057307856441.0
2026-03-09,5251.87,2,-333.0,-5.96,5265.37,5327.42,5096.16,1026237730,33163873061508,4331264221607092.0
2026-03-10,5532.59,1,280.72,5.35,5523.21,5595.88,5427.88,923209866,28713302920559,4567316826262150.0
2026-03-11,5609.95,1,77.36,1.4,5658.72,5746.36,5559.69,1050946314,26619233612152,4633384475718061.0
2026-03-12,5583.25,2,-26.7,-0.48,5567.65,5629.07,5527.47,801306208,23698184161863,4608099993232712.0
2026-03-13,5487.24,2,-96.01,-1.72,5412.39,5537.59,5392.52,907655536,23719675922031,4530330570592410.0
2026-03-16,5549.85,1,62.61,1.14,5510.82,5561.42,5448.75,1073859802,21760269884108,4583556928432968.0
2026-03-17,5640.48,1,90.63,1.63,5711.8,5717.13,5632.86,1135071024,22303803944214,4657727421660004.0
2026-03-18,5925.03,1,284.55,5.04,5767.1,5934.35,5766.14,1143771673,26851759232736,4892835711927923.0
2026-03-19,5763.22,2,-161.81,-2.73,5761.4,5863.39,5738.95,1184170077,22994678385098,4757685123364079.0
2026-03-20,5781.2,1,17.98,0.31,5813.35,5833.68,5764.64,1490805229,34025853798776,4768189155100582.0
2026-03-23,5405.75,2,-375.45,-6.49,5580.15,5580.15,5397.94,1125619649,27243225200168,4459320431723521.0
2026-03-24,5553.92,1,148.17,2.74,5638.2,5643.0,5395.17,1170517963,24932387802374,4580524886581023.0
2026-03-25,5642.21,1,88.29,1.59,5680.33,5740.97,5630.07,763223598,24642071803976,4651600138064310.0
2026-03-26,5460.46,2,-181.75,-3.22,5594.06,5598.37,5448.12,925092573,25615327461870,4499612828479672.0
2026-03-27,5438.87,2,-21.59,-0.4,5300.61,5462.51,5220.1,900080937,23659342023182,4482729458029577.5
2026-03-30,5277.3,2,-161.57,-2.97,5181.8,5297.35,5151.22,727391077,20827490324014,4347926048851371.0
2026-03-31,5052.46,2,-224.84,-4.26,5143.75,5233.99,5042.99,1163312408,29837663141391,4159085895028021.0
2026-04-01,5478.7,1,426.24,8.44,5330.04,5512.33,5272.45,958953275,28902428321499,4512166156057644.0
2026-04-02,5234.05,2,-244.65,-4.47,5551.69,5574.62,5170.27,1428159621,33290077738020,4308380470893253.0
2026-04-03,5377.3,1,143.25,2.74,5375.5,5419.45,5316.42,1185178392,22234606978211,4427756587456585.0
2026-04-06,5450.33,1,73.03,1.36,5423.35,5505.61,5404.91,1110507448,21761181854619,4489659930916441.0
2026-04-07,5494.78,1,44.45,0.82,5552.19,5594.9,5424.46,990449091,23719394259706,4526464918181477.0
2026-04-08,5872.34,1,377.56,6.87,5804.7,5919.6,5774.0,932610471,36306960525424,4836941534208473.0
2026-04-09,5778.01,2,-94.33,-1.61,5826.45,5862.41,5757.49,1026732958,33473404312827,4759726731566801.0
2026-04-10,5858.87,1,80.86,1.4,5876.12,5918.59,5850.83,1002353584,23746054636099,4825746498368875.0
2026-04-13,5808.62,2,-50.25,-0.86,5737.28,5827.73,5730.23,1083211365,21456576328531,4781539435053419.0
2026-04-14,5967.75,1,159.13,2.74,5960.0,6026.52,5938.33,889490621,27128583999285,4894528506626196.0
2026-04-15,6091.39,1,123.64,2.07,6141.6,6183.21,6064.23,923846153,31615609364413,4995512345144474.0
2026-04-16,6226.05,1,134.66,2.21,6149.49,6231.03,6126.06,925694636,27046822836317,5106020840373396.0
2026-04-17,6191.92,2,-34.13,-0.55,6227.33,6230.32,6159.88,689739734,24619562398516,5076379137907436.0
2026-04-20,6219.09,1,27.17,0.44,6213.92,6278.36,6176.75,692878455,23576476166973,5097490312334976.0
2026-04-21,6388.47,1,169.38,2.72,6302.54,6388.47,6302.54,792021737,31105972365121,5236207009794765.0
2026-04-22,6417.93,1,29.46,0.46,6387.57,6423.29,6318.51,900140335,31029074886506,5260014101328972.0
2026-04-23,6475.81,1,57.88,0.9,6488.83,6557.76,6309.1,1042392099,40604234649000,5308398010558094.0
2026-04-24,6475.63,2,-0.18,0.0,6496.1,6516.54,6403.74,878200671,30202932730976,5305337787341562.0
2026-04-27,6615.03,1,139.4,2.15,6533.6,6657.22,6529.19,835648753,32966630330508,5421554158979603.0
2026-04-28,6641.02,1,25.99,0.39,6646.8,6712.73,6621.73,1139472198,37622678897537,5443059491427780.0
2026-04-29,6690.9,1,49.88,0.75,6619.0,6702.38,6596.03,717859460,31453311079064,5485580895085869.0
2026-04-30,6598.87,2,-92.03,-1.38,6739.39,6750.27,6597.83,685459295,35808593571542,5407467825453161.0
2026-05-04,6936.99,1,338.12,5.12,6782.93,6937.0,6741.63,873008689,42696032755097,5685804113404671.0
2026-05-06,7384.56,1,447.57,6.45,7093.01,7426.6,7093.01,995691665,60000374667381,6057599952293655.0
2026-05-07,7490.05,1,105.49,1.43,7499.07,7531.88,7257.89,767462258,51112463416097,6138256450573765.0
2026-05-08,7498.0,1,7.95,0.11,7353.94,7511.01,7318.96,523090848,40792656487092,6143249543274176.0
2026-05-11,7822.24,1,324.24,4.32,7775.31,7899.32,7713.49,731278789,51843448673413,6410880164759142.0
2026-05-12,7643.15,2,-179.09,-2.29,7953.41,7999.67,7421.71,1021136121,67114559549714,6261455440849913.0
2026-05-13,7844.01,1,200.86,2.63,7513.65,7855.47,7402.36,738739332,50464007486110,6423360481437913.0
2026-05-14,7981.41,1,137.4,1.75,7873.91,7991.04,7842.72,849941546,51696927269084,6536711923065213.0
2026-05-15,7493.18,2,-488.23,-6.12,7951.75,8046.78,7371.68,885626697,59548489335349,6134715796296273.0
2026-05-18,7516.04,1,22.86,0.31,7443.29,7636.2,7142.71,566617521,44609163510898,6156484427584551.0
2026-05-19,7271.66,2,-244.38,-3.25,7425.66,7446.57,7141.91,533508766,37960990143405,5956875323127522.0
2026-05-20,7208.95,2,-62.71,-0.86,7324.52,7324.52,7053.84,492494076,40401033258793,5903882554220457.0
2026-05-21,7815.59,1,606.64,8.42,7486.37,7819.23,7486.37,621081744,43187054105193,6396239933828635.0
2026-05-22,7847.71,1,32.12,0.41,7873.12,7886.64,7780.13,435533126,31229425311844,6421467815781786.0
2026-05-26,8047.51,1,199.8,2.55,8070.91,8131.15,8008.19,519551123,40802698581164,6580529390679650.0
2026-05-27,8228.7,1,181.19,2.25,8242.12,8457.09,8220.04,619450559,56832099312943,6727882016628621.0
2026-05-28,8185.29,2,-43.41,-0.53,8165.73,8253.6,7841.01,668950905,53241794149045,6691609257206768.0
2026-05-29,8476.15,1,290.86,3.55,8384.31,8476.15,8273.74,735126775,80332510678397,6933143272189571.0
2026-06-01,8788.38,1,312.23,3.68,8485.67,8874.16,8485.67,636175294,74330045284623,7204509360750407.0
2026-06-02,8801.49,1,13.11,0.15,8883.19,8933.62,8503.12,632553467,69109665829933,7215300729898488.0
2026-06-04,8639.41,2,-162.08,-1.84,8623.82,8759.05,8577.3,437895857,47638553400603,7073751550116092.0
2026-06-05,8160.59,2,-478.82,-5.54,8323.2,8382.16,8038.1,463197407,48519527990129,6685559129584654.0
2026-06-08,7484.41,2,-676.18,-8.29,8048.09,8048.09,7442.73,452204169,48338891047499,6132411531476562.0
2026-06-09,8096.93,1,612.52,8.18,7697.76,8119.09,7598.87,448536749,46715418694544,6625921096905701.0
2026-06-10,7730.82,2,-366.11,-4.52,7899.77,7996.68,7541.11,460876834,39944843351120,6324686062638699.0
2026-06-11,7763.95,1,33.13,0.43,7509.62,7800.62,7394.46,478729575,46400773002266,6352556164234073.0
2026-06-12,8123.62,1,359.67,4.63,8263.85,8434.4,8079.77,493405620,52257643902434,6649271029629422.0
2026-06-15,8545.98,1,422.36,5.2,8526.12,8603.48,8450.24,516647764,39992231627150,6992867781984873.0
2026-06-16,8726.6,1,180.62,2.11,8696.55,8753.82,8540.41,586336867,40568508171095,7142513389095564.0
2026-06-17,8864.24,1,137.64,1.58,8622.13,8872.18,8605.66,571194217,35846047966163,7253100053919731.0
2026-06-18,9063.84,1,199.6,2.25,8884.92,9106.07,8867.34,510940125,50780256517664,7413247265338499.0
2026-06-19,9052.42,2,-11.42,-0.13,9288.89,9385.59,8831.72,517247568,67255170224387,7398874682927318.0
2026-06-22,9114.55,1,62.13,0.69,8954.43,9253.0,8900.68,381081263,41909520476921,7449592792676141.0
2026-06-23,8203.84,2,-910.71,-9.99,9083.54,9175.45,8203.84,488741799,61428586207090,6706835470356674.0
2026-06-24,8471.02,1,267.18,3.26,8356.79,8577.52,8080.99,418169043,55499070682968,6927816045835479.0
2026-06-25,8930.3,1,459.28,5.42,8703.42,9044.04,8693.62,456880223,51973679583033,7310414588574390.0
2026-06-26,8411.21,2,-519.09,-5.81,8813.18,8861.7,8126.84,518472966,53997505790204,6885382217962999.0
2026-06-29,8394.65,2,-16.56,-0.2,8334.28,8525.53,8127.99,371222766,42684473923383,6864567783312275.0
2026-06-30,8476.48,1,81.83,0.97,8416.7,8667.73,8220.8,449823583,42099365540343,6929540848101061.0
2026-07-01,8303.41,2,-173.07,-2.04,8591.5,8620.15,8143.33,468193407,39998686042470,6785431956394503.0
2026-07-02,7648.09,2,-655.32,-7.89,7933.1,8136.28,7616.33,505157279,49900911277946,6251410554182236.0
2026-07-03,8088.34,1,440.25,5.76,7739.75,8136.28,7378.1,465820788,45492055078817,6617011062826598.0
2026-07-06,8051.33,2,-37.01,-0.46,8186.82,8327.26,7815.53,448691380,32002817887277,6591595226499214.0
2026-07-07,7656.31,2,-395.02,-4.91,7919.2,7954.55,7389.22,516365835,40717402628437,6266412200628105.0
2026-07-08,7613.05,2,-43.26,-0.57,7452.48,7791.66,7352.89,160925760,15237442559383,6229593062419222.0
2026-07-09,7453.48,1,206.69,2.85,7486.64,7543.86,7410.06,199144882,12633650325547,6097310975747040.0
2026-07-10,7475.94,1,184.03,2.52,7552.49,7704.93,7429.51,453242080,31576970770029,6118604296140554.0
2026-07-13,7244.49,2,-231.45,-3.1,7412.03,7529.07,7159.42,201242681,12897373123517,5927416093017569.0
2026-07-14,6856.83,1,49.9,0.73,6769.06,6979.92,6448.86,491599254,46697966573491,5616749703745019.0
2026-07-15,7284.41,1,427.58,6.24,7082.91,7424.18,7082.91,397853705,34488295746773,5961100249061447.0
2026-07-16,6820.6,2,-463.81,-6.37,6960.5,6995.93,6730.87,424279830,29820663017312,5576917784678867.0
2026-07-20,6516.27,2,-304.33,-4.46,6643.58,6814.86,6472.8,345824614,29690576165881,5331388995510400.0
2026-07-21,6747.95,1,231.68,3.56,6553.88,6836.86,6429.03,391091597,24810734536825,5525145833613097.0
2026-07-22,6797.7,1,49.75,0.74,7052.09,7166.0,6791.06,373810110,28574069397052,5568155813322949.0
2026-07-23,7096.89,1,299.19,4.4,6963.35,7108.44,6892.64,397345768,26856060831382,5814274124976124.0
2026-07-24,6690.62,2,-406.27,-5.72,7000.78,7000.78,6650.41,397654875,30991958531519,5479519588763190.0
2026-07-27,6755.75,1,65.13,0.97,6806.27,6806.27,6557.39,275717624,24294695707750,5533628393014013.0
2026-07-28,6023.66,2,-732.09,-10.84,6400.27,6413.57,5992.91,331260982,36073927405132,4933296613154775.0
2026-07-29,5663.24,2,-360.42,-5.98,6089.11,6228.52,5262.77,457384769,49217357151746,4669101404020380.0
2026-07-30,5593.56,2,-69.68,-1.23,5681.77,5976.82,5547.41,378859389,38320902018593,4611484788421978.0
2026-07-31,6595.45,1,1001.89,17.91,5657.79,6630.77,5629.76,434445151,49567650533548,5445193657915115.0
