Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2025-10-29,901.59,2,-1.71,-0.19,906.5,906.5,896.11,976841443,9268119599768,475071096613992.0
2025-10-30,890.86,2,-10.73,-1.19,903.24,904.34,883.68,1214715904,9170647249329,469487193445190.0
2025-10-31,900.42,1,9.56,1.07,894.54,901.8,891.32,895005986,9426947374128,474718249634299.0
2025-11-03,914.55,1,14.13,1.57,906.19,914.91,902.29,1037137247,12841681820761,483235386241308.0
2025-11-04,926.57,1,12.02,1.31,914.87,932.15,912.78,931506224,12132779748732,489799766047101.0
2025-11-05,901.89,2,-24.68,-2.66,919.28,919.28,871.79,1130176701,10963273434248,476118851919264.0
2025-11-06,898.17,2,-3.72,-0.41,915.43,921.22,890.58,981007229,11066228478204,474288580077564.0
2025-11-07,876.81,2,-21.36,-2.38,882.94,894.83,864.67,1041127667,9676816630776,463421451721770.0
2025-11-10,888.35,1,11.54,1.32,882.44,889.08,872.13,727289624,8192320158769,469630113157849.0
2025-11-11,884.27,2,-4.08,-0.46,893.91,903.09,876.56,966120767,10401685560108,467285751200636.0
2025-11-12,906.51,1,22.24,2.52,890.99,906.59,887.2,1001471641,9290427569556,479193408430614.0
2025-11-13,918.37,1,11.86,1.31,904.36,920.13,902.34,911086896,9636657196759,483411483415357.0
2025-11-14,897.9,2,-20.47,-2.23,900.42,910.04,897.09,831830184,10631908048786,473282856989902.0
2025-11-17,902.67,1,4.77,0.53,904.15,905.42,895.69,715016164,8185193119729,476071084155696.0
2025-11-18,878.7,2,-23.97,-2.66,899.62,900.73,873.04,849174335,9414569957498,463949887926264.0
2025-11-19,871.32,2,-7.38,-0.84,881.49,881.81,854.23,748690365,7905340530963,459986312975967.0
2025-11-20,891.94,1,20.62,2.37,884.1,894.87,884.1,636594701,7883584667136,472521019511155.0
2025-11-21,863.95,2,-27.99,-3.14,867.45,870.51,860.17,752170109,8174598580763,458706522322794.0
2025-11-24,856.44,2,-7.51,-0.87,873.3,873.3,850.09,707039268,7617319500697,454259553670366.0
2025-11-25,856.03,2,-0.41,-0.05,867.84,871.68,851.41,679351904,7560630482848,455091448009773.0
2025-11-26,877.32,1,21.29,2.49,863.28,877.58,859.32,623313155,7655117642955,466850596908751.0
2025-11-27,880.06,1,2.74,0.31,879.44,884.0,878.04,721126512,8610287779742,468723962913122.0
2025-11-28,912.67,1,32.61,3.71,888.75,912.67,888.1,802794496,11749565431796,487358344850909.0
2025-12-01,922.38,1,9.71,1.06,920.69,933.26,917.18,847837459,11816138642333,492998628504584.0
2025-12-02,928.42,1,6.04,0.65,921.37,928.42,914.67,783738636,10175318423989,495835164471199.0
2025-12-03,932.01,1,3.59,0.39,931.49,932.98,926.08,816178315,9830865957190,497621924464485.0
2025-12-04,929.83,2,-2.18,-0.23,934.01,937.88,924.62,754373225,12371869468538,499241591213125.0
2025-12-05,924.74,2,-5.09,-0.55,930.75,933.06,916.11,699773919,12778902994253,499595789043797.0
2025-12-08,927.79,1,3.05,0.33,928.52,929.92,922.17,702958391,11844423719705,501026975755703.0
2025-12-09,931.35,1,3.56,0.38,926.93,932.57,924.55,711665879,10118606861976,503851518812286.0
2025-12-10,935.0,1,3.65,0.39,932.37,936.75,927.36,770849791,10240181827515,505095410830341.0
2025-12-11,934.64,2,-0.36,-0.04,940.59,943.19,929.56,912428273,10944398201410,505070694113694.0
2025-12-12,937.34,1,2.7,0.29,933.99,938.11,930.21,1012037244,12548791564888,506740847424764.0
2025-12-15,938.83,1,1.49,0.16,925.6,939.42,921.09,991670245,11342621170141,507476151030299.0
2025-12-16,916.11,2,-22.72,-2.42,938.23,938.23,915.49,933444140,13198345760146,495712178661559.0
2025-12-17,911.07,2,-5.04,-0.55,922.03,922.74,907.24,1005567478,12225835180744,493135373279600.0
2025-12-18,901.33,2,-9.74,-1.07,899.3,907.54,895.19,900506774,10091584040442,489255541618737.0
2025-12-19,915.27,1,13.94,1.55,909.7,922.1,899.25,973702578,11519713607616,496854683132562.0
2025-12-22,929.14,1,13.87,1.52,923.97,929.83,923.2,986661769,12426243717625,504618202666855.0
2025-12-23,919.56,2,-9.58,-1.03,932.48,932.48,918.54,956469284,11974077594698,499568763110517.0
2025-12-24,915.2,2,-4.36,-0.47,921.01,921.01,913.21,833834632,11450572177569,498536727361424.0
2025-12-26,919.67,1,4.47,0.49,920.9,923.61,913.85,829359264,11348264363182,500989120222614.0
2025-12-29,932.59,1,12.92,1.4,923.22,932.64,921.12,913419388,11853731601396,509275603324523.0
2025-12-30,925.47,2,-7.12,-0.76,928.99,929.95,920.56,818897041,10557101430634,505926194386465.0
2026-01-02,945.57,1,20.1,2.17,930.35,945.57,930.35,884030881,10781845213902,516105109376347.0
2026-01-05,957.5,1,11.93,1.26,948.56,957.59,945.27,1096668410,12062092284415,522545651079382.0
2026-01-06,955.97,2,-1.53,-0.16,959.38,960.35,950.07,1042711479,10453956910330,521515919461810.0
2026-01-07,947.39,2,-8.58,-0.9,957.74,957.93,937.95,1072220568,11446455164057,516941007340295.0
2026-01-08,944.06,2,-3.33,-0.35,950.71,951.77,943.08,971004082,10098032715486,515288203176604.0
2026-01-09,947.92,1,3.86,0.41,944.74,948.06,935.54,924588719,9033037337677,517435086314098.0
2026-01-12,949.81,1,1.89,0.2,948.48,957.37,939.33,1083537449,10314586030271,518460647051043.0
2026-01-13,948.98,2,-0.83,-0.09,954.75,954.75,941.34,1107522098,10189858922043,517871337759194.0
2026-01-14,942.18,2,-6.8,-0.72,951.03,951.03,937.72,948432868,8855308926666,514341259913477.0
2026-01-15,951.16,1,8.98,0.95,940.66,951.48,937.74,951959685,10731298240488,519333922033928.0
2026-01-16,954.59,1,3.43,0.36,950.83,956.23,943.43,1222179961,14245556031944,521544690222286.0
2026-01-19,968.36,1,13.77,1.44,952.93,969.09,950.63,1281388093,13103317825409,529133808997498.0
2026-01-20,976.37,1,8.01,0.83,973.17,986.23,954.64,1390665542,15318247561963,533575818783884.0
2026-01-21,951.29,2,-25.08,-2.57,958.05,962.13,933.31,1565806774,20902489981379,519953546507037.0
2026-01-22,970.35,1,19.06,2.0,963.77,972.38,956.09,1444825171,16583508229214,530746071011820.0
2026-01-23,993.93,1,23.58,2.43,977.15,998.32,975.25,1452895451,17227263262595,544013862587709.0
2026-01-26,1064.41,1,70.48,7.09,1003.9,1064.44,1003.85,1547814024,25334068506807,582878032691374.0
2026-01-27,1082.59,1,18.18,1.71,1054.19,1082.59,1054.16,1322259251,17691598180564,593012287709592.0
2026-01-28,1133.52,1,50.93,4.7,1093.47,1133.52,1092.62,1596894428,23237825872108,620312911943858.0
2026-01-29,1164.41,1,30.89,2.73,1153.43,1167.57,1108.43,1540155965,22676589639925,637540228122045.0
2026-01-30,1149.44,2,-14.97,-1.29,1166.23,1180.87,1146.34,1465197613,22869949516846,630522540400013.0
2026-02-02,1098.36,2,-51.08,-4.44,1128.57,1151.17,1089.89,1243911015,17492841166865,602855752047311.0
2026-02-03,1144.33,1,45.97,4.19,1135.94,1144.4,1119.65,1166572714,14808754555546,627843575425121.0
2026-02-04,1149.43,1,5.1,0.45,1139.02,1158.74,1136.73,1179457276,13676678433558,630262936357408.0
2026-02-05,1108.41,2,-41.02,-3.57,1137.08,1143.21,1104.63,1370412413,14122636405365,608227766671486.0
2026-02-06,1080.77,2,-27.64,-2.49,1077.08,1096.16,1048.28,1476135941,14241070603216,592931397726286.0
2026-02-09,1127.55,1,46.78,4.33,1109.91,1131.72,1106.07,1134870798,12500556225534,618383080624421.0
2026-02-10,1115.2,2,-12.35,-1.1,1132.24,1141.67,1109.44,1341864113,12119151159180,611442391948338.0
2026-02-11,1114.87,2,-0.33,-0.03,1120.62,1126.1,1110.53,1313253319,11189172205571,611359348482832.0
2026-02-12,1125.99,1,11.12,1.0,1122.55,1127.8,1110.18,1576134148,12791804633408,617381773549814.0
2026-02-13,1106.08,2,-19.91,-1.77,1113.53,1117.91,1099.62,1466898939,11251179798558,606576528052759.0
2026-02-19,1160.71,1,54.63,4.94,1122.2,1163.66,1111.28,1351784869,14423649983970,636311714197953.0
2026-02-20,1154.0,2,-6.71,-0.58,1161.4,1162.62,1147.72,1331918368,12405282768296,632352781730336.0
2026-02-23,1151.99,2,-2.01,-0.17,1166.94,1174.66,1143.38,1433817308,14444363849207,631945962192601.0
2026-02-24,1165.0,1,13.01,1.13,1159.76,1165.32,1146.22,1335411719,13719901052065,639023316920986.0
2026-02-25,1165.25,1,0.25,0.02,1174.27,1174.27,1158.18,1512980951,13456090753076,639180692053918.0
2026-02-26,1188.15,1,22.9,1.97,1176.15,1190.85,1161.4,1449494980,17973527856743,652471095608939.0
2026-02-27,1192.78,1,4.63,0.39,1175.4,1201.89,1173.16,1262964320,14846572431837,655298804502556.0
2026-03-03,1137.7,2,-55.08,-4.62,1169.82,1215.67,1137.7,1290763152,16896564290303,625379254653995.0
2026-03-04,978.44,2,-159.26,-14.0,1112.08,1112.08,976.54,1454919596,16587060253211,538113885657956.0
2026-03-05,1116.41,1,137.97,14.1,1023.84,1149.54,1023.84,1044636795,15594889001086,613598130896289.0
2026-03-06,1154.67,1,38.26,3.43,1117.49,1154.67,1092.43,1033229763,14491478372914,635667825498125.0
2026-03-09,1102.28,2,-52.39,-4.54,1096.48,1113.56,1067.24,1044169811,12382996852440,606878043013297.0
2026-03-10,1137.68,1,35.4,3.21,1147.99,1157.2,1123.79,984763423,15061589167087,625883590801663.0
2026-03-11,1136.83,2,-0.85,-0.07,1155.48,1167.26,1121.45,1307016993,16592471610892,625398886336669.0
2026-03-12,1148.4,1,11.57,1.02,1132.0,1150.65,1128.22,1268602707,14019354354740,631893260208703.0
2026-03-13,1152.96,1,4.56,0.4,1122.28,1158.01,1119.74,1343544115,14396933392945,634518216626887.0
2026-03-16,1138.29,2,-14.67,-1.27,1156.5,1157.32,1124.98,1177918386,13439171856739,627235824919632.0
2026-03-17,1136.94,2,-1.35,-0.12,1156.83,1160.12,1136.94,1244517670,12933988363514,626458479219555.0
2026-03-18,1164.38,1,27.44,2.41,1156.46,1164.38,1149.88,1298537550,14433288316341,641128655512400.0
2026-03-19,1143.48,2,-20.9,-1.79,1139.12,1153.84,1138.8,1210669118,11802880972337,629708370376569.0
2026-03-20,1161.52,1,18.04,1.58,1153.67,1165.96,1144.37,1251344650,14143306243848,641093086538057.0
2026-03-23,1096.89,2,-64.63,-5.56,1129.86,1130.44,1095.56,1059626626,11100703838271,605547360694796.0
2026-03-24,1121.44,1,24.55,2.24,1134.16,1135.71,1094.67,1237346806,12459576406673,617824388697268.0
2026-03-25,1159.55,1,38.11,3.4,1133.31,1160.06,1131.77,1133745818,13972414208390,639697908929129.0
2026-03-26,1136.64,2,-22.91,-1.98,1159.61,1169.46,1135.33,1158121589,13822660819732,628951976087843.0
2026-03-27,1141.51,1,4.87,0.43,1119.77,1146.07,1101.93,1463267686,12523734226426,632247429582745.0
2026-03-30,1107.05,2,-34.46,-3.02,1101.77,1113.79,1094.48,1133949656,9896777177902,612792865226712.0
2026-03-31,1052.39,2,-54.66,-4.94,1099.08,1099.08,1049.76,1228503799,11367431214549,582561125364799.0
2026-04-01,1116.18,1,63.79,6.06,1090.36,1122.8,1089.31,1055086094,11242978803114,617468644568762.0
2026-04-02,1056.34,2,-59.84,-5.36,1130.16,1132.4,1040.07,1530433833,15690194662058,584475537446468.0
2026-04-03,1063.75,1,7.41,0.7,1079.17,1083.24,1054.12,953913331,9933263480478,588614872147610.0
2026-04-06,1047.37,2,-16.38,-1.54,1068.33,1077.04,1044.85,1176730535,10099541779303,579676700642483.0
2026-04-07,1036.73,2,-10.64,-1.02,1060.25,1068.86,1026.95,1154251349,10100140132294,573940668475069.0
2026-04-08,1089.85,1,53.12,5.12,1084.57,1090.04,1071.35,1198291065,13091398681907,603114478851788.0
2026-04-09,1076.0,2,-13.85,-1.27,1083.4,1091.38,1068.82,1223574096,9927107350485,595710827010340.0
2026-04-10,1093.63,1,17.63,1.64,1089.14,1098.43,1082.92,1516075185,13361912993233,604998495600870.0
2026-04-13,1099.84,1,6.21,0.57,1076.85,1101.11,1074.84,1282994264,11789104541300,609163010383522.0
2026-04-14,1121.88,1,22.04,2.0,1120.61,1125.92,1118.05,1429628407,14485006522002,621379788922053.0
2026-04-15,1152.43,1,30.55,2.72,1140.62,1156.02,1135.35,1533311949,15890061669009,638916947906494.0
2026-04-16,1162.97,1,10.54,0.91,1163.0,1168.77,1156.31,1902506000,16846988191463,645053229984670.0
2026-04-17,1170.04,1,7.07,0.61,1166.78,1170.63,1156.02,1836660144,15880436755047,648844386003391.0
2026-04-20,1174.85,1,4.81,0.41,1167.1,1186.2,1161.0,1488714924,14486811218478,651585334230494.0
2026-04-21,1179.03,1,4.18,0.36,1186.23,1187.0,1172.18,1571861077,15994197934466,653303881344446.0
2026-04-22,1181.12,1,2.09,0.18,1176.83,1181.12,1160.5,1427239416,14713096947513,654310293542610.0
2026-04-23,1174.31,2,-6.81,-0.58,1189.1,1189.49,1152.34,1687848649,16266422135007,650661628659449.0
2026-04-24,1203.84,1,29.53,2.51,1176.42,1203.84,1172.32,1402973126,17393579089455,666921567884391.0
2026-04-27,1226.18,1,22.34,1.86,1213.13,1229.42,1209.28,1509973452,17485053515027,679545242807203.0
2026-04-28,1215.58,2,-10.6,-0.86,1226.76,1226.76,1207.47,1527371596,13872152782438,673948281274638.0
2026-04-29,1220.26,1,4.68,0.39,1213.28,1220.94,1206.11,1255886449,15791970883741,677626706864879.0
2026-04-30,1192.35,2,-27.91,-2.29,1224.75,1225.26,1189.52,1386410174,15290292450454,661991784934690.0
2026-05-04,1213.74,1,21.39,1.79,1212.28,1222.65,1211.39,1176128666,16039123447215,673877927083401.0
2026-05-06,1210.17,2,-3.57,-0.29,1220.9,1220.9,1197.01,1432966462,18048146201425,671732432009567.0
2026-05-07,1199.18,2,-10.99,-0.91,1210.83,1219.58,1196.63,1420112922,17022480113632,666671422911815.0
2026-05-08,1207.72,1,8.54,0.71,1199.47,1215.59,1194.56,1233834098,16430468986728,672562055875360.0
2026-05-11,1207.34,2,-0.38,-0.03,1212.88,1212.89,1190.6,1319086022,19358214255459,673611485878248.0
2026-05-12,1179.29,2,-28.05,-2.32,1214.9,1225.29,1142.49,1517366970,21316111092807,658828678094327.0
2026-05-13,1176.93,2,-2.36,-0.2,1176.43,1183.07,1153.65,1132221224,14508842452293,656049418598827.0
2026-05-14,1191.09,1,14.16,1.2,1187.02,1194.03,1162.2,993502642,13840516800760,663735775130518.0
2026-05-15,1129.82,2,-61.27,-5.14,1197.23,1197.23,1110.16,1093007525,17886614526073,629957504890199.0
2026-05-18,1111.09,2,-18.73,-1.66,1122.57,1122.57,1071.66,955326788,14474902739549,619451912818876.0
2026-05-19,1084.36,2,-26.73,-2.41,1111.36,1122.85,1063.28,1103760877,13812175141353,604842492406325.0
2026-05-20,1056.07,2,-28.29,-2.61,1081.04,1081.04,1038.23,1227090732,13048986880498,590239632765570.0
2026-05-21,1105.97,1,49.9,4.73,1085.3,1115.66,1085.3,926095732,12681527176182,617929046566633.0
2026-05-22,1161.13,1,55.16,4.99,1119.43,1165.8,1119.43,1027933453,15226902059184,648796646410807.0
2026-05-26,1172.52,1,11.39,0.98,1189.28,1205.12,1170.41,1186405647,16248711663494,655056622702231.0
2026-05-27,1133.13,2,-39.39,-3.36,1173.8,1173.8,1128.75,1228978591,15278411649761,633385995173154.0
2026-05-28,1104.36,2,-28.77,-2.54,1135.84,1136.13,1066.79,977729431,12817495780428,617037176168987.0
2026-05-29,1074.8,2,-29.56,-2.68,1112.15,1112.15,1058.13,855810608,12150898268082,600442788907548.0
2026-06-01,1050.03,2,-24.77,-2.3,1072.77,1082.75,1043.91,835031542,12237660818428,586320535263951.0
2026-06-02,1026.03,2,-24.0,-2.29,1044.89,1045.77,1009.75,774800387,11223370819346,574405389431705.0
2026-06-04,1049.73,1,23.7,2.31,1032.91,1065.9,1032.29,622959928,11054328523425,587559981526828.0
2026-06-05,1002.44,2,-47.29,-4.5,1035.22,1035.22,992.8,724352334,10702576929658,560556824981854.0
2026-06-08,911.39,2,-91.05,-9.08,959.61,959.61,908.46,624350804,8929291241211,509986625237429.0
2026-06-09,967.81,1,56.42,6.19,937.69,981.24,937.04,620285982,10254612128296,542177181910471.0
2026-06-10,951.63,2,-16.18,-1.67,958.58,983.25,932.27,614592037,9148499012943,533097357533406.0
2026-06-11,996.93,1,45.3,4.76,937.17,997.11,921.08,635319025,13705634110233,557952513067021.0
2026-06-12,1029.05,1,32.12,3.22,1027.05,1049.7,1021.49,644914560,16712154734131,575906851103220.0
2026-06-15,1034.03,1,4.98,0.48,1048.19,1054.32,1025.42,561328600,11502251140928,580103102727377.0
2026-06-16,1018.68,2,-15.35,-1.48,1039.0,1040.86,1015.73,621165407,9024603103626,571697924111065.0
2026-06-17,1031.96,1,13.28,1.3,1019.88,1039.55,1008.57,570785870,9737346182456,579751522964718.0
2026-06-18,1000.93,2,-31.03,-3.01,1029.81,1031.54,996.93,611802920,9112387200303,562073133733588.0
2026-06-19,966.59,2,-34.34,-3.43,1001.4,1001.4,946.15,882518817,10704632409269,542797684283281.0
2026-06-22,968.4,1,1.81,0.19,957.49,979.58,944.31,631818653,9122313647935,543803329822700.0
2026-06-23,891.52,2,-76.88,-7.94,958.64,971.69,891.52,797431660,8655458233791,500941419621711.0
2026-06-24,909.31,1,17.79,2.0,905.13,922.12,886.17,643383300,7048945009164,511244136503700.0
2026-06-25,887.81,2,-21.5,-2.36,923.66,930.81,884.05,639124598,7059384646350,499303993810128.0
2026-06-26,851.37,2,-36.44,-4.1,884.43,887.43,838.53,728780416,8246627465856,478774208482017.0
2026-06-29,920.57,1,69.2,8.13,860.4,923.11,859.33,576404248,8136266986074,516703215429457.0
